id,way,sender,sendId,senderName,portrait,time,content,mediaType,isDelete
91,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-18 14:21:36,物流发谁家 启东 远征 吉顺达,文本,否
92,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-18 14:22:17,吉顺达,文本,否
93,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-18 14:22:36,好的 王哥,文本,否
94,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-18 14:23:26,嗯,文本,否
95,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-19 09:37:39,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""96490790eb1bcba8d6db2c8313035297"" encryver=""0"" cdnthumbaeskey=""96490790eb1bcba8d6db2c8313035297"" cdnthumburl=""307d0201000471306f02010002040b2754c402032f4dc70204b0b62b6f0204611db5e2044a617570696d675f356562326566653238386665613937615f313632393333373035383132325f62333362353731642d313935632d343838662d616364642d306263393034643838613165020401152a010201000405004c4c6f00"" cdnthumblength=""4289"" cdnthumbheight=""144"" cdnthumbwidth=""64"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""307d0201000471306f02010002040b2754c402032f4dc70204b0b62b6f0204611db5e2044a617570696d675f356562326566653238386665613937615f313632393333373035383132325f62333362353731642d313935632d343838662d616364642d306263393034643838613165020401152a010201000405004c4c6f00"" length=""1"" cdnbigimgurl=""307d0201000471306f02010002040b2754c402032f4dc70204b0b62b6f0204611db5e2044a617570696d675f356562326566653238386665613937615f313632393333373035383132325f62333362353731642d313935632d343838662d616364642d306263393034643838613165020401152a010201000405004c4c6f00"" hdlength=""1010197"" md5=""e818932bfbbb055d60d3e78112fafbdb"" hevc_mid_size=""17234"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\b7ac9e9b5e6122a65b99ff50dbc86611\\94.pic', 'attType': 'pic'}",图片,否
96,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-19 09:37:54,"{'title': '<msg><videomsg length=""917349"" playlength=""5"" offset=""917349"" fromusername="""" status=""4"" cameratype=""0"" source=""1""                                              aeskey=""30ff7310efdf7679839b9dcdcf174964"" cdnvideourl=""30818e020100048181307f02010002040b2754c402032f4dc70204b0b62b6f0204611db5f0045a617570766964656f5f356562326566653238386665613937615f313632393333373037325f323130383139303933373338393936355f34616637393633622d663130362d346239342d396265612d3663356435333134623532610204011400040201000405004c4c6f00"" cdnthumburl=""30818e020100048181307f02010002040b2754c402032f4dc70204b0b62b6f0204611db5f0045a617570766964656f5f356562326566653238386665613937615f313632393333373037325f323130383139303933373338393936355f34616637393633622d663130362d346239342d396265612d3663356435333134623532610204011400040201000405004c4c6f00"" cdnthumblength=""6400"" cdnthumbwidth=""432"" cdnthumbheight=""960"" cdnthumbaeskey=""30ff7310efdf7679839b9dcdcf174964"" encryver=""1"" fileparam="""" md5 =""1334ed6a20e4907ee6224f7858e260e6"" newmd5 =""9728b0fbcf37da69e6fefac46d83a701""   filekey=""wxid_v5fpfod9ohcv1295_1629337074"" uploadcontinuecount=""0""  videoFormat=""1"" /><statextstr></statextstr></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Video\\b7ac9e9b5e6122a65b99ff50dbc86611\\95.mp4', 'attType': 'mp4'}",视频,否
97,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-19 09:38:10,嗯,文本,否
98,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-20 14:47:08,通话时长 00:22,语音聊天,否
99,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-20 18:17:45,王哥 货都收到了吧,文本,否
100,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-20 18:17:56,没呢,文本,否
101,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-20 18:18:16,我联系物流,文本,否
102,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-20 18:18:29,"{'title': '<msg><voicemsg voicelength=""5580"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\b7ac9e9b5e6122a65b99ff50dbc86611\\101.amr', 'attType': 'amr'}",音频,否
103,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-20 18:18:36,"{'title': '<msg><voicemsg voicelength=""4260"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\b7ac9e9b5e6122a65b99ff50dbc86611\\102.amr', 'attType': 'amr'}",音频,否
104,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-20 18:19:46,"{'title': '<msg><voicemsg endflag=""1"" length=""13547"" voicelength=""7635"" clientmsgid=""41346162353736663833386264333500381819082021b7ac9e923d8104"" fromusername=""wxid_v5fpfod9ohcv12"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""1009731237790810776"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\b7ac9e9b5e6122a65b99ff50dbc86611\\103.amr', 'attType': 'amr'}",音频,否
105,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-20 18:20:07,"{'title': '<msg><voicemsg voicelength=""3720"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\b7ac9e9b5e6122a65b99ff50dbc86611\\104.amr', 'attType': 'amr'}",音频,否
106,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-21 14:25:03,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""73b1f28d3a1bfb5137e87c1373d54f68"" encryver=""1"" cdnthumbaeskey=""73b1f28d3a1bfb5137e87c1373d54f68"" cdnthumburl=""307d0201000471306f02010002040b2754c402032f4f570204daa6206f020461205577044a617570696d675f623661316337336633633062376433645f313632393530383938333635375f38663266383364622d646339342d343335372d396433352d353434623537386430623862020401150a020201000405004c4c6f00"" cdnthumblength=""3060"" cdnthumbheight=""56"" cdnthumbwidth=""123"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""307d0201000471306f02010002040b2754c402032f4f570204daa6206f020461205577044a617570696d675f623661316337336633633062376433645f313632393530383938333635375f38663266383364622d646339342d343335372d396433352d353434623537386430623862020401150a020201000405004c4c6f00"" length=""9096"" md5=""f67d4edfb4cf53cdf1ea82a04f142a70"" hevc_mid_size=""9096"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\b7ac9e9b5e6122a65b99ff50dbc86611\\105.pic', 'attType': 'pic'}",图片,否
107,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-21 14:25:10,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""7ac095fbdf0594bbe35d47004240a7ac"" encryver=""1"" cdnthumbaeskey=""7ac095fbdf0594bbe35d47004240a7ac"" cdnthumburl=""307d0201000471306f02010002040b2754c402032f4f570204daa6206f02046120557e044a617570696d675f623661316337336633633062376433645f313632393530383939303138395f37393832303334632d336134642d346539392d393938612d633661623361626364396361020401150a020201000405004c4c6f00"" cdnthumblength=""2959"" cdnthumbheight=""123"" cdnthumbwidth=""56"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""307d0201000471306f02010002040b2754c402032f4f570204daa6206f02046120557e044a617570696d675f623661316337336633633062376433645f313632393530383939303138395f37393832303334632d336134642d346539392d393938612d633661623361626364396361020401150a020201000405004c4c6f00"" length=""19370"" md5=""c63a85f4c798d8f8ba0d8d080863d8fa"" hevc_mid_size=""19370"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\b7ac9e9b5e6122a65b99ff50dbc86611\\106.pic', 'attType': 'pic'}",图片,否
108,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-21 14:25:23,卖的多不多,文本,否
109,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-21 14:25:29,全新原厂,文本,否
110,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-21 14:25:52,什么车,文本,否
111,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-21 14:26:23,"{'title': '<msg><voicemsg endflag=""1"" length=""7017"" voicelength=""3841"" clientmsgid=""41346162353736663833386264333500111426082121b7ac9e9cc78101"" fromusername=""wxid_v5fpfod9ohcv12"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""506927104500826736"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\b7ac9e9b5e6122a65b99ff50dbc86611\\110.amr', 'attType': 'amr'}",音频,否
112,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-21 14:33:41,"{'title': '<msg><voicemsg voicelength=""3720"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\b7ac9e9b5e6122a65b99ff50dbc86611\\111.amr', 'attType': 'amr'}",音频,否
113,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 10:46:14,货收到了 70对 有14个喷漆没处理好 有伤,文本,否
114,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 10:46:38,？？？,文本,否
115,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 10:46:45,你拍图片 我看看,文本,否
116,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 10:47:23,我每一个产品都 检查过,文本,否
117,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 10:47:32,稍等,文本,否
118,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 10:47:53,"{'title': '<msg><img hdlength=""399796"" length=""63309"" hevc_mid_size=""63309"" cdnbigimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bad9044f777875706c6f61645f777869645f76356670666f64396f68637631323131375f313632393630303437335f66346266626363622d343631632d346235652d396363652d363563616462336366346266020401152a010201000405004c4c6e00"" cdnmidimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bad9044f777875706c6f61645f777869645f76356670666f64396f68637631323131375f313632393630303437335f66346266626363622d343631632d346235652d396363652d363563616462336366346266020401152a010201000405004c4c6e00"" aeskey=""cb9b17de9e26281e0532970e11ccfb8d"" cdnthumburl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bad9044f777875706c6f61645f777869645f76356670666f64396f68637631323131375f313632393630303437335f66346266626363622d343631632d346235652d396363652d363563616462336366346266020401152a010201000405004c4c6e00"" cdnthumblength=""3192"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""cb9b17de9e26281e0532970e11ccfb8d"" encryver=""1"" md5=""fed511d2c0f82dd027d67b81d65eda24"" filekey=""wxid_v5fpfod9ohcv12117_1629600473"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\b7ac9e9b5e6122a65b99ff50dbc86611\\117.pic', 'attType': 'pic'}",图片,否
119,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 10:48:10,"{'title': '<msg><img hdlength=""391432"" length=""70730"" hevc_mid_size=""70730"" cdnbigimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121baea044f777875706c6f61645f777869645f76356670666f64396f68637631323131385f313632393630303439305f61643265373538392d363766662d343862632d623566332d383264323364633639363966020401152a010201000405004c4c6e00"" cdnmidimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121baea044f777875706c6f61645f777869645f76356670666f64396f68637631323131385f313632393630303439305f61643265373538392d363766662d343862632d623566332d383264323364633639363966020401152a010201000405004c4c6e00"" aeskey=""4151c9aefc64a865ac4acf5af8771428"" cdnthumburl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121baea044f777875706c6f61645f777869645f76356670666f64396f68637631323131385f313632393630303439305f61643265373538392d363766662d343862632d623566332d383264323364633639363966020401152a010201000405004c4c6e00"" cdnthumblength=""3549"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""4151c9aefc64a865ac4acf5af8771428"" encryver=""1"" md5=""b8c9eaffab11c6a759bb86cf7a64f33e"" filekey=""wxid_v5fpfod9ohcv12118_1629600490"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\b7ac9e9b5e6122a65b99ff50dbc86611\\118.pic', 'attType': 'pic'}",图片,否
120,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 10:48:26,"{'title': '<msg><img hdlength=""275682"" length=""54729"" hevc_mid_size=""54729"" cdnbigimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bafb044f777875706c6f61645f777869645f76356670666f64396f68637631323131395f313632393630303530365f32356132653237612d353466662d343639622d613533302d386339633933373735333766020401152a010201000405004c4c6e00"" cdnmidimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bafb044f777875706c6f61645f777869645f76356670666f64396f68637631323131395f313632393630303530365f32356132653237612d353466662d343639622d613533302d386339633933373735333766020401152a010201000405004c4c6e00"" aeskey=""b7244916ff1054571c116d594fb289c8"" cdnthumburl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bafb044f777875706c6f61645f777869645f76356670666f64396f68637631323131395f313632393630303530365f32356132653237612d353466662d343639622d613533302d386339633933373735333766020401152a010201000405004c4c6e00"" cdnthumblength=""3653"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""b7244916ff1054571c116d594fb289c8"" encryver=""1"" md5=""799e097d0bc7328c88777be4d6b927bb"" filekey=""wxid_v5fpfod9ohcv12119_1629600506"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\b7ac9e9b5e6122a65b99ff50dbc86611\\119.pic', 'attType': 'pic'}",图片,否
121,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 10:48:27,还有我都包的好好的 不可能出现这个问题  全新的货 怎么会出现喷漆这个问题,文本,否
122,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 10:49:08,是包好的 物流没问题,文本,否
123,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 10:49:43,这是厂家喷漆时面上没处理好,文本,否
124,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 10:56:47,"{'title': '<msg><img hdlength=""418354"" length=""54905"" hevc_mid_size=""54905"" cdnbigimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bcf0044f777875706c6f61645f777869645f76356670666f64396f68637631323132335f313632393630313030375f31616330363233632d663463342d343466652d393532622d636234656334353230623733020401152a010201000405004c4c6e00"" cdnmidimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bcf0044f777875706c6f61645f777869645f76356670666f64396f68637631323132335f313632393630313030375f31616330363233632d663463342d343466652d393532622d636234656334353230623733020401152a010201000405004c4c6e00"" aeskey=""681d7040b186b32fce233d5f742a4a87"" cdnthumburl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bcf0044f777875706c6f61645f777869645f76356670666f64396f68637631323132335f313632393630313030375f31616330363233632d663463342d343466652d393532622d636234656334353230623733020401152a010201000405004c4c6e00"" cdnthumblength=""3186"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""681d7040b186b32fce233d5f742a4a87"" encryver=""1"" md5=""43a1824726ef33cf89a315a82dfe0ec3"" filekey=""wxid_v5fpfod9ohcv12123_1629601007"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\b7ac9e9b5e6122a65b99ff50dbc86611\\123.pic', 'attType': 'pic'}",图片,否
125,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 10:57:00,"{'title': '<msg><img hdlength=""168535"" length=""23124"" hevc_mid_size=""23124"" cdnbigimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bcfd044f777875706c6f61645f777869645f76356670666f64396f68637631323132345f313632393630313032305f61356463313361352d356563632d343933302d626433302d393737383039306333343262020401152a010201000405004c4c6e00"" cdnmidimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bcfd044f777875706c6f61645f777869645f76356670666f64396f68637631323132345f313632393630313032305f61356463313361352d356563632d343933302d626433302d393737383039306333343262020401152a010201000405004c4c6e00"" aeskey=""bd08e0825b28bc4fae1269b7d3024663"" cdnthumburl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bcfd044f777875706c6f61645f777869645f76356670666f64396f68637631323132345f313632393630313032305f61356463313361352d356563632d343933302d626433302d393737383039306333343262020401152a010201000405004c4c6e00"" cdnthumblength=""2894"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""bd08e0825b28bc4fae1269b7d3024663"" encryver=""1"" md5=""939cd68c9f40dac42d63d082496c20a3"" filekey=""wxid_v5fpfod9ohcv12124_1629601020"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\b7ac9e9b5e6122a65b99ff50dbc86611\\124.pic', 'attType': 'pic'}",图片,否
126,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 10:57:54,一共有几个,文本,否
127,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 11:06:46,"{'amount': '¥3430.00', 'bottomText': '微信转账', 'dealStatus': '02', 'des': '', 'id': '100005000121082200050122319987947432', 'receiverAccount': 'liudashuai77777', 'receiverName': 'A长春鑫鑫大帅～奥迪红旗奔腾', 'senderAccount': 'wxid_m3qsj02x0caq21', 'senderName': 'A 8080 奥迪'}",转账,否
128,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 11:07:12,"{'title': '<msg><img hdlength=""303483"" length=""54535"" hevc_mid_size=""54535"" cdnbigimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bf60044f777875706c6f61645f777869645f76356670666f64396f68637631323132375f313632393630313633325f36656239626365322d633334362d346434362d626139342d363365373038373232613232020401152a010201000405004c4c6e00"" cdnmidimgurl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bf60044f777875706c6f61645f777869645f76356670666f64396f68637631323132375f313632393630313633325f36656239626365322d633334362d346434362d626139342d363365373038373232613232020401152a010201000405004c4c6e00"" aeskey=""170bf881a8bee1ba4b416f41f5ad60b4"" cdnthumburl=""3081820201000476307402010002049681979c02032f4f5602040d7ac2dc02046121bf60044f777875706c6f61645f777869645f76356670666f64396f68637631323132375f313632393630313633325f36656239626365322d633334362d346434362d626139342d363365373038373232613232020401152a010201000405004c4c6e00"" cdnthumblength=""2199"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""170bf881a8bee1ba4b416f41f5ad60b4"" encryver=""1"" md5=""d05b1868c7551e84e89c9427e580b127"" filekey=""wxid_v5fpfod9ohcv12127_1629601632"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\b7ac9e9b5e6122a65b99ff50dbc86611\\127.pic', 'attType': 'pic'}",图片,否
129,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 11:07:48,"{'amount': '￥3430.00', 'bottomText': '微信转账', 'dealStatus': '03', 'des': '', 'id': '100005000121082200050122319987947432', 'receiverAccount': 'liudashuai77777', 'receiverName': 'A长春鑫鑫大帅～奥迪红旗奔腾', 'senderAccount': 'wxid_m3qsj02x0caq21', 'senderName': 'A 8080 奥迪'}",转账,否
130,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 11:07:58,收到 哥哥,文本,否
131,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 11:08:03,[OK],文本,否
132,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 11:08:04,感谢,文本,否
133,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 14:48:19,王哥C8中网,文本,否
134,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 14:48:23,卖的多不多,文本,否
135,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 14:49:54,什么号,文本,否
136,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 14:54:01,Ru6 <br>001<br>002<br> Rn4,文本,否
137,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 14:54:30,多钱,文本,否
138,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 14:55:43,低配  550一只   高配600一只,文本,否
139,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 14:55:59,全新原厂 一包装 四只中网,文本,否
140,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 14:56:01,原厂的是吧,文本,否
141,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 14:56:08,是的,文本,否
142,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 14:57:01,最近长春没货 ，找人提点货卖,文本,否
143,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 14:57:03,[捂脸],文本,否
144,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 14:57:10,现在还有点 下次吧,文本,否
145,1,liudashuai77777,,A长春鑫鑫大帅～奥迪红旗奔腾,assets/session/DefaultAvatar.png,2021-08-22 14:57:40,行 价格10只起拿 我能优惠点给你,文本,否
146,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2021-08-22 14:57:47,好,文本,否
