id,way,sender,sendId,senderName,portrait,time,content,mediaType,isDelete
65,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-02 16:38:16,290一个,文本,否
66,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-02 16:38:42,嗯嗯,文本,否
67,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-02 16:43:02,是原厂的吗？,文本,否
68,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-02 16:43:55,是的,文本,否
69,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-02 16:45:16,"{'title': '<msg><voicemsg endflag=""1"" length=""12537"" voicelength=""7154"" clientmsgid=""41663638626630336630393834633200101645040218217d77c98f5100"" fromusername=""wxid_xj6uy2ft2h8l22"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""939380713081864754"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\69.amr', 'attType': 'amr'}",音频,否
70,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-02 16:45:39,"{'title': '<msg><voicemsg endflag=""1"" voicelength=""2220"" voiceformat=""4"" fromusername=""wxid_m3qsj02x0caq21"" isPlayed=""0"" /> </msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\70.amr', 'attType': 'amr'}",音频,否
71,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-02 16:47:09,"{'title': '<msg><voicemsg endflag=""1"" length=""31908"" voicelength=""18481"" clientmsgid=""41663638626630336630393834633200511646040218217d77c25c1101"" fromusername=""wxid_xj6uy2ft2h8l22"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""2306813920941572594"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\71.amr', 'attType': 'amr'}",音频,否
72,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-02 16:47:38,"{'title': '<msg><voicemsg endflag=""1"" voicelength=""9240"" voiceformat=""4"" fromusername=""wxid_m3qsj02x0caq21"" isPlayed=""0"" /> </msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\72.amr', 'attType': 'amr'}",音频,否
73,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-02 16:48:16,"{'title': '<msg><voicemsg endflag=""1"" length=""3216"" voicelength=""1771"" clientmsgid=""41663638626630336630393834633200151648040218217d77c6ca4105"" fromusername=""wxid_xj6uy2ft2h8l22"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""288976863597822477"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\73.amr', 'attType': 'amr'}",音频,否
74,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-02 16:48:53,嗯,文本,否
75,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-09 11:48:45,"{'title': '<msg><voicemsg endflag=""1"" length=""3826"" voicelength=""2095"" clientmsgid=""41663638626630336630393834633200431148040918217d77cd7ec102"" fromusername=""wxid_xj6uy2ft2h8l22"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""291764211092226588"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\75.amr', 'attType': 'amr'}",音频,否
76,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-09 11:48:58,"{'title': '<msg><voicemsg endflag=""1"" voicelength=""2600"" voiceformat=""4"" fromusername=""wxid_m3qsj02x0caq21"" isPlayed=""0"" /> </msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\76.amr', 'attType': 'amr'}",音频,否
77,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-10 14:10:12,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""21ab95132b3a4a7386be5b18618cc8da"" encryver=""0"" cdnthumbaeskey=""21ab95132b3a4a7386be5b18618cc8da"" cdnthumburl=""3053020100044c304a0201000204601e4e8502032f4f550204e872512a02045acc54e00425617570696d675f653361363862376530633934393037355f313532333334303531313134370204010400020201000400"" cdnthumblength=""5420"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3053020100044c304a0201000204601e4e8502032f4f550204e872512a02045acc54e00425617570696d675f653361363862376530633934393037355f313532333334303531313134370204010400020201000400"" length=""224947"" md5=""65b9845afae52669329125e12958e541"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\217d77c41d610689243c11dd1b5e013a\\77.pic_thum', 'attType': 'pic_thum'}",图片,否
78,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-10 14:11:21,前后片，线价格,文本,否
79,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-10 14:26:45,前380 后 350,文本,否
80,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-10 14:26:51,都带线了,文本,否
81,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-10 14:49:11,品牌的吧,文本,否
82,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-10 14:50:19,原厂的,文本,否
83,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-10 14:51:15,品牌的有吗,文本,否
84,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-10 14:52:26,有 前255 后 230,文本,否
85,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-10 15:54:27,明天发货吧，明天告诉你,文本,否
86,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-10 15:54:45,好,文本,否
87,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-11 08:37:28,您给送到1-3028奔一达家,文本,否
88,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-11 08:37:44,好的,文本,否
89,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-11 08:37:50,品牌的是吧,文本,否
90,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-11 08:59:33,对，,文本,否
91,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-11 08:59:54,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""f4e94aeb86614fa9afe58010d8f4d5f9"" encryver=""0"" cdnthumbaeskey=""f4e94aeb86614fa9afe58010d8f4d5f9"" cdnthumburl=""3053020100044c304a02010002042ad08d3102032f4f5502045972512a02045acd5e090425617570696d675f393030326439373163663962383363655f313532333430383339353134380204010400020201000400"" cdnthumblength=""9430"" cdnthumbheight=""120"" cdnthumbwidth=""68"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3053020100044c304a02010002042ad08d3102032f4f5502045972512a02045acd5e090425617570696d675f393030326439373163663962383363655f313532333430383339353134380204010400020201000400"" length=""362720"" md5=""e542d0f3f4f54461c251d1a18706c885"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\217d77c41d610689243c11dd1b5e013a\\91.pic_thum', 'attType': 'pic_thum'}",图片,否
92,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-11 08:59:56,好,文本,否
93,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-11 09:00:43,这个空滤空调滤编码多少啊？我这没有的话一起带,文本,否
94,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-11 09:02:19,"{'title': '<msg><img hdlength=""865610"" length=""68861"" cdnbigimgurl=""304e0201000447304502010002049681979c02032f4f560204197bc2dc02045acd5e9b0420777869645f786a3675793266743268386c323239385f313532333430383533390204010400010201000400"" cdnmidimgurl=""304e0201000447304502010002049681979c02032f4f560204197bc2dc02045acd5e9b0420777869645f786a3675793266743268386c323239385f313532333430383533390204010400010201000400"" aeskey=""b07e57a776cd45ef83daf35010d9d57f"" cdnthumburl=""304e0201000447304502010002049681979c02032f4f560204197bc2dc02045acd5e9b0420777869645f786a3675793266743268386c323239385f313532333430383533390204010400010201000400"" cdnthumblength=""3214"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""b07e57a776cd45ef83daf35010d9d57f"" encryver=""1"" md5=""2918866479d5d7c0ecf42a883dc402af"" filekey=""wxid_xj6uy2ft2h8l220_1523408539"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\217d77c41d610689243c11dd1b5e013a\\94.pic_thum', 'attType': 'pic_thum'}",图片,否
95,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-11 09:06:26,"{'title': '<msg><voicemsg endflag=""1"" length=""7163"" voicelength=""3857"" clientmsgid=""41663638626630336630393834633200230906041118217d77cfba6102"" fromusername=""wxid_xj6uy2ft2h8l22"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""578429754650788356"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\95.amr', 'attType': 'amr'}",音频,否
96,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-11 09:06:40,"{'title': '<msg><voicemsg endflag=""1"" length=""20669"" voicelength=""11139"" clientmsgid=""41663638626630336630393834633200300906041118217d77c15f2106"" fromusername=""wxid_xj6uy2ft2h8l22"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""1513749996778357244"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\96.amr', 'attType': 'amr'}",音频,否
97,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-11 09:07:04,好,文本,否
98,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-11 10:32:36,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""a645950a4eb74f1e821eaf8f8ab9801d"" encryver=""0"" cdnthumbaeskey=""a645950a4eb74f1e821eaf8f8ab9801d"" cdnthumburl=""3053020100044c304a02010002042ad08d3102032f4f5502049b72512a02045acd73c40425617570696d675f393030326439373163663962383363655f313532333431333935373437300204010400020201000400"" cdnthumblength=""3399"" cdnthumbheight=""120"" cdnthumbwidth=""68"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3053020100044c304a02010002042ad08d3102032f4f5502049b72512a02045acd73c40425617570696d675f393030326439373163663962383363655f313532333431333935373437300204010400020201000400"" length=""139180"" md5=""e790407d0b26bc17efde7d3039bad35f"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\217d77c41d610689243c11dd1b5e013a\\98.pic_thum', 'attType': 'pic_thum'}",图片,否
99,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-11 10:32:54,转向器总成  空气悬挂  电吸门维修价格,文本,否
100,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-11 10:33:08,嗯,文本,否
101,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-11 10:34:10,"{'title': '<msg><voicemsg endflag=""1"" voicelength=""7780"" voiceformat=""4"" fromusername=""wxid_m3qsj02x0caq21"" isPlayed=""0"" /> </msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\101.amr', 'attType': 'amr'}",音频,否
102,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-11 10:55:15,先报转向总成，和前减震,文本,否
103,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-11 10:58:31,嗯,文本,否
104,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-11 11:32:13,"{'title': '<msg><img hdlength=""412606"" length=""33744"" cdnbigimgurl=""304f0201000448304602010002049681979c02032f4f560204ae7ac2dc02045acd81be0421777869645f786a3675793266743268386c32323130385f313532333431373533330204010400010201000400"" cdnmidimgurl=""304f0201000448304602010002049681979c02032f4f560204ae7ac2dc02045acd81be0421777869645f786a3675793266743268386c32323130385f313532333431373533330204010400010201000400"" aeskey=""eb5fd15a78d64ce6bbac12578ac8d957"" cdnthumburl=""304f0201000448304602010002049681979c02032f4f560204ae7ac2dc02045acd81be0421777869645f786a3675793266743268386c32323130385f313532333431373533330204010400010201000400"" cdnthumblength=""2366"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""eb5fd15a78d64ce6bbac12578ac8d957"" encryver=""1"" md5=""e10834fcb3281e9a8f50cf9891782934"" filekey=""wxid_xj6uy2ft2h8l220_1523417533"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\217d77c41d610689243c11dd1b5e013a\\104.pic_thum', 'attType': 'pic_thum'}",图片,否
105,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-17 10:47:48,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""09e45e4f240140ee8419eb2206c1dd74"" encryver=""1"" cdnthumbaeskey=""09e45e4f240140ee8419eb2206c1dd74"" cdnthumburl=""3053020100044c304a02010002042ad08d3102032f4f5502041173512a02045ad560490425617570696d675f396365356530306161393935383861355f313532333933333235383232330204010400020201000400"" cdnthumblength=""4454"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3053020100044c304a02010002042ad08d3102032f4f5502041173512a02045ad560490425617570696d675f396365356530306161393935383861355f313532333933333235383232330204010400020201000400"" length=""129938"" md5=""40175d0486864ea29ba9f5d959bea28a"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\217d77c41d610689243c11dd1b5e013a\\105.pic_thum', 'attType': 'pic_thum'}",图片,否
106,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-17 10:47:57,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""8b8ea6bb411b4c41b63a86c1d2cd1e56"" encryver=""0"" cdnthumbaeskey=""8b8ea6bb411b4c41b63a86c1d2cd1e56"" cdnthumburl=""3053020100044c304a02010002042ad08d3102032f4f5502041173512a02045ad5605c0425617570696d675f393030326439373163663962383363655f313532333933333237373039320204010400020201000400"" cdnthumblength=""4014"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3053020100044c304a02010002042ad08d3102032f4f5502041173512a02045ad5605c0425617570696d675f393030326439373163663962383363655f313532333933333237373039320204010400020201000400"" length=""120231"" md5=""2ca4614eab60ec915eeab6bde2b66954"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\217d77c41d610689243c11dd1b5e013a\\106.pic_thum', 'attType': 'pic_thum'}",图片,否
107,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-17 10:48:36,"{'title': '<msg><voicemsg endflag=""1"" length=""15121"" voicelength=""8586"" clientmsgid=""41663638626630336630393834633200271048041718217d77cb3f3104"" fromusername=""wxid_xj6uy2ft2h8l22"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""1083492899306799652"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\107.amr', 'attType': 'amr'}",音频,否
108,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-17 10:49:11,"{'title': '<msg><img hdlength=""248844"" length=""68651"" cdnbigimgurl=""304f0201000448304602010002049681979c02032f4f560204937ac2dc02045ad560ab0421777869645f786a3675793266743268386c32323131325f313532333933333335310204010400010201000400"" cdnmidimgurl=""304f0201000448304602010002049681979c02032f4f560204937ac2dc02045ad560ab0421777869645f786a3675793266743268386c32323131325f313532333933333335310204010400010201000400"" aeskey=""d8f4749a83df481fa4fcac86f2f4e0f7"" cdnthumburl=""304f0201000448304602010002049681979c02032f4f560204937ac2dc02045ad560ab0421777869645f786a3675793266743268386c32323131325f313532333933333335310204010400010201000400"" cdnthumblength=""3652"" cdnthumbwidth=""120"" cdnthumbheight=""90"" cdnthumbaeskey=""d8f4749a83df481fa4fcac86f2f4e0f7"" encryver=""1"" md5=""aef2a1552dd9f0e67c0cee3e86b7cf39"" filekey=""wxid_xj6uy2ft2h8l220_1523933351"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\217d77c41d610689243c11dd1b5e013a\\108.pic_thum', 'attType': 'pic_thum'}",图片,否
109,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-17 10:49:23,"{'title': '<msg><voicemsg endflag=""1"" voicelength=""2620"" voiceformat=""4"" fromusername=""wxid_m3qsj02x0caq21"" isPlayed=""0"" /> </msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\109.amr', 'attType': 'amr'}",音频,否
110,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-17 10:49:33,"{'title': '<msg><voicemsg endflag=""1"" length=""2623"" voicelength=""1374"" clientmsgid=""41663638626630336630393834633200311049041718217d77cb141101"" fromusername=""wxid_xj6uy2ft2h8l22"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""220604634827784795"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\110.amr', 'attType': 'amr'}",音频,否
111,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-17 11:00:16,中间60 两侧55,文本,否
112,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-17 11:01:41,不是一整根吗,文本,否
113,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-17 11:04:17,不是,文本,否
114,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-17 11:04:39,哦,文本,否
115,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-17 11:31:34,"{'title': '<msg><voicemsg endflag=""1"" length=""9437"" voicelength=""5614"" clientmsgid=""41663638626630336630393834633200291131041718217d77c1aa9102"" fromusername=""wxid_xj6uy2ft2h8l22"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""721015200087081552"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\115.amr', 'attType': 'amr'}",音频,否
116,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-17 11:31:57,"{'title': '<msg><voicemsg endflag=""1"" voicelength=""2320"" voiceformat=""4"" fromusername=""wxid_m3qsj02x0caq21"" isPlayed=""0"" /> </msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\116.amr', 'attType': 'amr'}",音频,否
117,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-17 12:42:08,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""4f695f74f33047558a709b6fc294780e"" encryver=""0"" cdnthumbaeskey=""4f695f74f33047558a709b6fc294780e"" cdnthumburl=""3053020100044c304a02010002042ad08d3102032f4f550204dc72512a02045ad57b1e0425617570696d675f393030326439373163663962383363655f313532333934303132373134310204010400020201000400"" cdnthumblength=""8919"" cdnthumbheight=""120"" cdnthumbwidth=""68"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3053020100044c304a02010002042ad08d3102032f4f550204dc72512a02045ad57b1e0425617570696d675f393030326439373163663962383363655f313532333934303132373134310204010400020201000400"" length=""344268"" md5=""49a9e36289dbe23bdf841500761fb8b4"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\217d77c41d610689243c11dd1b5e013a\\117.pic_thum', 'attType': 'pic_thum'}",图片,否
118,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-17 12:42:36,减震器4根价格,文本,否
119,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-17 12:42:55,嗯,文本,否
120,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-04-17 12:45:44,前245 后190,文本,否
121,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-17 14:05:55,"{'title': '<msg><voicemsg endflag=""1"" length=""21773"" voicelength=""13313"" clientmsgid=""41663638626630336630393834633200411405041718217d77c4a5d100"" fromusername=""wxid_xj6uy2ft2h8l22"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""1588085349688017404"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\121.amr', 'attType': 'amr'}",音频,否
122,1,wxid_xj6uy2ft2h8l22,,星月,assets/session/DefaultAvatar.png,2018-04-17 14:06:17,"{'title': '<msg><voicemsg endflag=""1"" length=""9096"" voicelength=""5226"" clientmsgid=""41663638626630336630393834633200121406041718217d77cc05c102"" fromusername=""wxid_xj6uy2ft2h8l22"" downcount=""0"" cancelflag=""0"" voiceformat=""4"" forwardflag=""0"" bufid=""651375531001905722"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\217d77c41d610689243c11dd1b5e013a\\122.amr', 'attType': 'amr'}",音频,否
